codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;cnpj;numero_agencia;numero_conta_corrente;numero_digito_verificador
00263ytu-5bc3-3c6a-9933-efe63d58d1437;;1;859997364;1418;23640;8
00263ytu-5bc3-3c6a-9933-efe63d58d1438;;1;859997368;1419;23641;7
00263ytu-5bc3-3c6a-9933-efe63d58d1439;;1;859997372;1420;23642;8
00263ytu-5bc3-3c6a-9933-efe63d58d1440;;1;859997376;1421;23643;0
00263ytu-5bc3-3c6a-9933-efe63d58d1441;;1;859997380;1422;23644;7
00263ytu-5bc3-3c6a-9933-efe63d58d1442;;1;859997384;1423;23645;5
00263ytu-5bc3-3c6a-9933-efe63d58d1443;;1;859997388;1424;23646;2
00263ytu-5bc3-3c6a-9933-efe63d58d1444;;1;859997392;1425;23647;9
00263ytu-5bc3-3c6a-9933-efe63d58d1445;;1;859997396;1426;23648;5
00263ytu-5bc3-3c6a-9933-efe63d58d1446;;1;859997400;1427;23649;5
00263ytu-5bc3-3c6a-9933-efe63d58d1447;;1;859997404;1428;23650;3
00263ytu-5bc3-3c6a-9933-efe63d58d1448;;1;859997408;1429;23651;3
00263ytu-5bc3-3c6a-9933-efe63d58d1449;;1;859997412;1430;23652;8
00263ytu-5bc3-3c6a-9933-efe63d58d1450;;1;859997416;1431;23653;4
00263ytu-5bc3-3c6a-9933-efe63d58d1451;;1;859997420;1432;23654;4
00263ytu-5bc3-3c6a-9933-efe63d58d1452;;1;859997424;1433;23655;3
00263ytu-5bc3-3c6a-9933-efe63d58d1453;;1;859997428;1434;23656;7
00263ytu-5bc3-3c6a-9933-efe63d58d1454;;1;859997432;1435;23657;6
00263ytu-5bc3-3c6a-9933-efe63d58d1455;;1;859997436;1436;23658;2
00263ytu-5bc3-3c6a-9933-efe63d58d1456;;1;859997440;1437;23659;4
00263ytu-5bc3-3c6a-9933-efe63d58d1457;;1;859997444;1438;23660;5
00263ytu-5bc3-3c6a-9933-efe63d58d1458;;1;859997448;1439;23661;0
00263ytu-5bc3-3c6a-9933-efe63d58d1459;;1;859997452;1440;23662;7
00263ytu-5bc3-3c6a-9933-efe63d58d1460;;1;859997456;1441;23663;9
00263ytu-5bc3-3c6a-9933-efe63d58d1461;;1;859997460;1442;23664;9
00263ytu-5bc3-3c6a-9933-efe63d58d1462;;1;859997464;1443;23665;3
00263ytu-5bc3-3c6a-9933-efe63d58d1463;;1;859997468;1444;23666;4
00263ytu-5bc3-3c6a-9933-efe63d58d1464;;1;859997472;1445;23667;6
00263ytu-5bc3-3c6a-9933-efe63d58d1465;;1;859997476;1446;23668;2
00263ytu-5bc3-3c6a-9933-efe63d58d1466;;1;859997480;1447;23669;0
00263ytu-5bc3-3c6a-9933-efe63d58d1467;;1;859997484;1448;23670;7
00263ytu-5bc3-3c6a-9933-efe63d58d1468;;1;859997488;1449;23671;6
00263ytu-5bc3-3c6a-9933-efe63d58d1469;;1;859997492;1450;23672;7
00263ytu-5bc3-3c6a-9933-efe63d58d1470;;1;859997496;1451;23673;7
00263ytu-5bc3-3c6a-9933-efe63d58d1471;;1;859997500;1452;23674;5
00263ytu-5bc3-3c6a-9933-efe63d58d1472;;1;859997504;1453;23675;8
00263ytu-5bc3-3c6a-9933-efe63d58d1473;;1;859997508;1454;23676;7
00263ytu-5bc3-3c6a-9933-efe63d58d1474;;1;859997512;1455;23677;6
00263ytu-5bc3-3c6a-9933-efe63d58d1475;;1;859997516;1456;23678;2
00263ytu-5bc3-3c6a-9933-efe63d58d1476;;1;859997520;1457;23679;3
00263ytu-5bc3-3c6a-9933-efe63d58d1477;;1;859997524;1458;23680;0
00263ytu-5bc3-3c6a-9933-efe63d58d1478;;1;859997528;1459;23681;5
00263ytu-5bc3-3c6a-9933-efe63d58d1479;;1;859997532;1460;23682;0
00263ytu-5bc3-3c6a-9933-efe63d58d1480;;1;859997536;1461;23683;7
00263ytu-5bc3-3c6a-9933-efe63d58d1481;;1;859997540;1462;23684;4
00263ytu-5bc3-3c6a-9933-efe63d58d1482;;1;859997544;1463;23685;4
00263ytu-5bc3-3c6a-9933-efe63d58d1483;;1;859997548;1464;23686;9
00263ytu-5bc3-3c6a-9933-efe63d58d1484;;1;859997552;1465;23687;3
00263ytu-5bc3-3c6a-9933-efe63d58d1485;;1;859997556;1466;23688;7
00263ytu-5bc3-3c6a-9933-efe63d58d1486;;1;859997560;1467;23689;4
00263ytu-5bc3-3c6a-9933-efe63d58d1487;;1;859997564;1468;23690;1
00263ytu-5bc3-3c6a-9933-efe63d58d1488;;1;859997568;1469;23691;6
00263ytu-5bc3-3c6a-9933-efe63d58d1489;;1;859997572;1470;23692;7
00263ytu-5bc3-3c6a-9933-efe63d58d1490;;1;859997576;1471;23693;4
00263ytu-5bc3-3c6a-9933-efe63d58d1491;;1;859997580;1472;23694;1
00263ytu-5bc3-3c6a-9933-efe63d58d1492;;1;859997584;1473;23695;1
00263ytu-5bc3-3c6a-9933-efe63d58d1493;;1;859997588;1474;23696;7
00263ytu-5bc3-3c6a-9933-efe63d58d1494;;1;859997592;1475;23697;4
00263ytu-5bc3-3c6a-9933-efe63d58d1495;;1;859997596;1476;23698;1
00263ytu-5bc3-3c6a-9933-efe63d58d1496;;1;859997600;1477;23699;7
00263ytu-5bc3-3c6a-9933-efe63d58d1497;;1;859997604;1478;23700;6
00263ytu-5bc3-3c6a-9933-efe63d58d1498;;1;859997608;1479;23701;4
00263ytu-5bc3-3c6a-9933-efe63d58d1499;;1;859997612;1480;23702;0
00263ytu-5bc3-3c6a-9933-efe63d58d1500;;1;859997616;1481;23703;0
00263ytu-5bc3-3c6a-9933-efe63d58d1501;;1;859997620;1482;23704;5
00263ytu-5bc3-3c6a-9933-efe63d58d1502;;1;859997624;1483;23705;6
00263ytu-5bc3-3c6a-9933-efe63d58d1503;;1;859997628;1484;23706;3
00263ytu-5bc3-3c6a-9933-efe63d58d1504;;1;859997632;1485;23707;3
00263ytu-5bc3-3c6a-9933-efe63d58d1505;;1;859997636;1486;23708;2
00263ytu-5bc3-3c6a-9933-efe63d58d1506;;1;859997640;1487;23709;4
00263ytu-5bc3-3c6a-9933-efe63d58d1507;;1;859997644;1488;23710;3
00263ytu-5bc3-3c6a-9933-efe63d58d1508;;1;859997648;1489;23711;3
00263ytu-5bc3-3c6a-9933-efe63d58d1509;;1;859997652;1490;23712;8
00263ytu-5bc3-3c6a-9933-efe63d58d1510;;1;859997656;1491;23713;5
00263ytu-5bc3-3c6a-9933-efe63d58d1511;;1;859997660;1492;23714;0
00263ytu-5bc3-3c6a-9933-efe63d58d1512;;1;859997664;1493;23715;9
00263ytu-5bc3-3c6a-9933-efe63d58d1513;;1;859997668;1494;23716;8
00263ytu-5bc3-3c6a-9933-efe63d58d1514;;1;859997672;1495;23717;4
00263ytu-5bc3-3c6a-9933-efe63d58d1515;;1;859997676;1496;23718;2
00263ytu-5bc3-3c6a-9933-efe63d58d1516;;1;859997680;1497;23719;3
00263ytu-5bc3-3c6a-9933-efe63d58d1517;;1;859997684;1498;23720;6
00263ytu-5bc3-3c6a-9933-efe63d58d1518;;1;859997688;1499;23721;1
00263ytu-5bc3-3c6a-9933-efe63d58d1519;;1;859997692;1500;23722;0
00263ytu-5bc3-3c6a-9933-efe63d58d1520;;1;859997696;1501;23723;8
00263ytu-5bc3-3c6a-9933-efe63d58d1521;;1;859997700;1502;23724;9
00263ytu-5bc3-3c6a-9933-efe63d58d1522;;1;859997704;1503;23725;3
00263ytu-5bc3-3c6a-9933-efe63d58d1523;;1;859997708;1504;23726;9
00263ytu-5bc3-3c6a-9933-efe63d58d1524;;1;859997712;1505;23727;0
00263ytu-5bc3-3c6a-9933-efe63d58d1525;;1;859997716;1506;23728;5
00263ytu-5bc3-3c6a-9933-efe63d58d1526;;1;859997720;1507;23729;2
00263ytu-5bc3-3c6a-9933-efe63d58d1527;;1;859997724;1508;23730;9
00263ytu-5bc3-3c6a-9933-efe63d58d1528;;1;859997728;1509;23731;5
00263ytu-5bc3-3c6a-9933-efe63d58d1529;;1;859997732;1510;23732;7
00263ytu-5bc3-3c6a-9933-efe63d58d1530;;1;859997736;1511;23733;3
00263ytu-5bc3-3c6a-9933-efe63d58d1531;;1;859997740;1512;23734;0
00263ytu-5bc3-3c6a-9933-efe63d58d1532;;1;859997744;1513;23735;7
00263ytu-5bc3-3c6a-9933-efe63d58d1533;;1;859997748;1514;23736;7
00263ytu-5bc3-3c6a-9933-efe63d58d1534;;1;859997752;1515;23737;8
00263ytu-5bc3-3c6a-9933-efe63d58d1535;;1;859997756;1516;23738;3
00263ytu-5bc3-3c6a-9933-efe63d58d1536;;1;859997760;1517;23739;9
00263ytu-5bc3-3c6a-9933-efe63d58d1537;;1;859997764;1518;23740;2
00263ytu-5bc3-3c6a-9933-efe63d58d1538;;1;859997768;1519;23741;7
00263ytu-5bc3-3c6a-9933-efe63d58d1539;;1;859997772;1520;23742;8
00263ytu-5bc3-3c6a-9933-efe63d58d1540;;1;859997776;1521;23743;4
00263ytu-5bc3-3c6a-9933-efe63d58d1541;;1;859997780;1522;23744;5
00263ytu-5bc3-3c6a-9933-efe63d58d1542;;1;859997784;1523;23745;7
00263ytu-5bc3-3c6a-9933-efe63d58d1543;;1;859997788;1524;23746;8
00263ytu-5bc3-3c6a-9933-efe63d58d1544;;1;859997792;1525;23747;2
00263ytu-5bc3-3c6a-9933-efe63d58d1545;;1;859997796;1526;23748;3
00263ytu-5bc3-3c6a-9933-efe63d58d1546;;1;859997800;1527;23749;8
00263ytu-5bc3-3c6a-9933-efe63d58d1547;;1;859997804;1528;23750;6
00263ytu-5bc3-3c6a-9933-efe63d58d1548;;1;859997808;1529;23751;9
00263ytu-5bc3-3c6a-9933-efe63d58d1549;;1;859997812;1530;23752;7
00263ytu-5bc3-3c6a-9933-efe63d58d1550;;1;859997816;1531;23753;9
00263ytu-5bc3-3c6a-9933-efe63d58d1551;;1;859997820;1532;23754;6
00263ytu-5bc3-3c6a-9933-efe63d58d1552;;1;859997824;1533;23755;7
00263ytu-5bc3-3c6a-9933-efe63d58d1553;;1;859997828;1534;23756;2
00263ytu-5bc3-3c6a-9933-efe63d58d1554;;1;859997832;1535;23757;5
00263ytu-5bc3-3c6a-9933-efe63d58d1555;;1;859997836;1536;23758;8
00263ytu-5bc3-3c6a-9933-efe63d58d1556;;1;859997840;1537;23759;6
00263ytu-5bc3-3c6a-9933-efe63d58d1557;;1;859997844;1538;23760;7
00263ytu-5bc3-3c6a-9933-efe63d58d1558;;1;859997848;1539;23761;0
00263ytu-5bc3-3c6a-9933-efe63d58d1559;;1;859997852;1540;23762;1
00263ytu-5bc3-3c6a-9933-efe63d58d1560;;1;859997856;1541;23763;6
00263ytu-5bc3-3c6a-9933-efe63d58d1561;;1;859997860;1542;23764;1
00263ytu-5bc3-3c6a-9933-efe63d58d1562;;1;859997864;1543;23765;1
00263ytu-5bc3-3c6a-9933-efe63d58d1563;;1;859997868;1544;23766;8
00263ytu-5bc3-3c6a-9933-efe63d58d1564;;1;859997872;1545;23767;2
00263ytu-5bc3-3c6a-9933-efe63d58d1565;;1;859997876;1546;23768;4
00263ytu-5bc3-3c6a-9933-efe63d58d1566;;1;859997880;1547;23769;3
00263ytu-5bc3-3c6a-9933-efe63d58d1567;;1;859997884;1548;23770;6
00263ytu-5bc3-3c6a-9933-efe63d58d1568;;1;859997888;1549;23771;1
00263ytu-5bc3-3c6a-9933-efe63d58d1569;;1;859997892;1550;23772;7
00263ytu-5bc3-3c6a-9933-efe63d58d1570;;1;859997896;1551;23773;9
00263ytu-5bc3-3c6a-9933-efe63d58d1571;;1;859997900;1552;23774;5
00263ytu-5bc3-3c6a-9933-efe63d58d1572;;1;859997904;1553;23775;1
00263ytu-5bc3-3c6a-9933-efe63d58d1573;;1;859997908;1554;23776;7
00263ytu-5bc3-3c6a-9933-efe63d58d1574;;1;859997912;1555;23777;7
00263ytu-5bc3-3c6a-9933-efe63d58d1575;;1;859997916;1556;23778;8
00263ytu-5bc3-3c6a-9933-efe63d58d1576;;1;859997920;1557;23779;5
00263ytu-5bc3-3c6a-9933-efe63d58d1577;;1;859997924;1558;23780;3
00263ytu-5bc3-3c6a-9933-efe63d58d1578;;1;859997928;1559;23781;1
00263ytu-5bc3-3c6a-9933-efe63d58d1579;;1;859997932;1560;23782;4
00263ytu-5bc3-3c6a-9933-efe63d58d1580;;1;859997936;1561;23783;9
00263ytu-5bc3-3c6a-9933-efe63d58d1581;;1;859997940;1562;23784;2
00263ytu-5bc3-3c6a-9933-efe63d58d1582;;1;859997944;1563;23785;3
00263ytu-5bc3-3c6a-9933-efe63d58d1583;;1;859997948;1564;23786;6
00263ytu-5bc3-3c6a-9933-efe63d58d1584;;1;859997952;1565;23787;6
00263ytu-5bc3-3c6a-9933-efe63d58d1585;;1;859997956;1566;23788;6
00263ytu-5bc3-3c6a-9933-efe63d58d1586;;1;859997960;1567;23789;5
00263ytu-5bc3-3c6a-9933-efe63d58d1587;;1;859997964;1568;23790;3
00263ytu-5bc3-3c6a-9933-efe63d58d1588;;1;859997968;1569;23791;3
00263ytu-5bc3-3c6a-9933-efe63d58d1589;;1;859997972;1570;23792;6
00263ytu-5bc3-3c6a-9933-efe63d58d1590;;1;859997976;1571;23793;4
00263ytu-5bc3-3c6a-9933-efe63d58d1591;;1;859997980;1572;23794;1
00263ytu-5bc3-3c6a-9933-efe63d58d1592;;1;859997984;1573;23795;1
00263ytu-5bc3-3c6a-9933-efe63d58d1593;;1;859997988;1574;23796;8
00263ytu-5bc3-3c6a-9933-efe63d58d1594;;1;859997992;1575;23797;9
00263ytu-5bc3-3c6a-9933-efe63d58d1595;;1;859997996;1576;23798;1
00263ytu-5bc3-3c6a-9933-efe63d58d1596;;1;859998000;1577;23799;3
00263ytu-5bc3-3c6a-9933-efe63d58d1597;;1;859998004;1578;23800;1
00263ytu-5bc3-3c6a-9933-efe63d58d1598;;1;859998008;1579;23801;4
00263ytu-5bc3-3c6a-9933-efe63d58d1599;;1;859998012;1580;23802;0
00263ytu-5bc3-3c6a-9933-efe63d58d1600;;1;859998016;1581;23803;8
00263ytu-5bc3-3c6a-9933-efe63d58d1601;;1;859998020;1582;23804;3
00263ytu-5bc3-3c6a-9933-efe63d58d1602;;1;859998024;1583;23805;7
00263ytu-5bc3-3c6a-9933-efe63d58d1603;;1;859998028;1584;23806;3
00263ytu-5bc3-3c6a-9933-efe63d58d1604;;1;859998032;1585;23807;1
00263ytu-5bc3-3c6a-9933-efe63d58d1605;;1;859998036;1586;23808;1
00263ytu-5bc3-3c6a-9933-efe63d58d1606;;1;859998040;1587;23809;0
00263ytu-5bc3-3c6a-9933-efe63d58d1607;;1;859998044;1588;23810;0
00263ytu-5bc3-3c6a-9933-efe63d58d1608;;1;859998048;1589;23811;8
00263ytu-5bc3-3c6a-9933-efe63d58d1609;;1;859998052;1590;23812;4
00263ytu-5bc3-3c6a-9933-efe63d58d1610;;1;859998056;1591;23813;3
00263ytu-5bc3-3c6a-9933-efe63d58d1611;;1;859998060;1592;23814;8
00263ytu-5bc3-3c6a-9933-efe63d58d1612;;1;859998064;1593;23815;6
00263ytu-5bc3-3c6a-9933-efe63d58d1613;;1;859998068;1594;23816;2
00263ytu-5bc3-3c6a-9933-efe63d58d1614;;1;859998072;1595;23817;2
00263ytu-5bc3-3c6a-9933-efe63d58d1615;;1;859998076;1596;23818;4
00263ytu-5bc3-3c6a-9933-efe63d58d1616;;1;859998080;1597;23819;2
00263ytu-5bc3-3c6a-9933-efe63d58d1617;;1;859998084;1598;23820;7
00263ytu-5bc3-3c6a-9933-efe63d58d1618;;1;859998088;1599;23821;5
00263ytu-5bc3-3c6a-9933-efe63d58d1619;;1;859998092;1600;23822;2
00263ytu-5bc3-3c6a-9933-efe63d58d1620;;1;859998096;1601;23823;3
00263ytu-5bc3-3c6a-9933-efe63d58d1621;;1;859998100;1602;23824;4
00263ytu-5bc3-3c6a-9933-efe63d58d1622;;1;859998104;1603;23825;4
00263ytu-5bc3-3c6a-9933-efe63d58d1623;;1;859998108;1604;23826;4
00263ytu-5bc3-3c6a-9933-efe63d58d1624;;1;859998112;1605;23827;3
00263ytu-5bc3-3c6a-9933-efe63d58d1625;;1;859998116;1606;23828;0
00263ytu-5bc3-3c6a-9933-efe63d58d1626;;1;859998120;1607;23829;3
00263ytu-5bc3-3c6a-9933-efe63d58d1627;;1;859998124;1608;23830;7
00263ytu-5bc3-3c6a-9933-efe63d58d1628;;1;859998128;1609;23831;1
00263ytu-5bc3-3c6a-9933-efe63d58d1629;;1;859998132;1610;23832;7
00263ytu-5bc3-3c6a-9933-efe63d58d1630;;1;859998136;1611;23833;4
00263ytu-5bc3-3c6a-9933-efe63d58d1631;;1;859998140;1612;23834;1
00263ytu-5bc3-3c6a-9933-efe63d58d1632;;1;859998144;1613;23835;8
00263ytu-5bc3-3c6a-9933-efe63d58d1633;;1;859998148;1614;23836;1
00263ytu-5bc3-3c6a-9933-efe63d58d1634;;1;859998152;1615;23837;4
00263ytu-5bc3-3c6a-9933-efe63d58d1635;;1;859998156;1616;23838;0
00263ytu-5bc3-3c6a-9933-efe63d58d1636;;1;859998160;1617;23839;2
00263ytu-5bc3-3c6a-9933-efe63d58d1637;;1;859998164;1618;23840;7
00263ytu-5bc3-3c6a-9933-efe63d58d1638;;1;859998168;1619;23841;4
00263ytu-5bc3-3c6a-9933-efe63d58d1639;;1;859998172;1620;23842;8
00263ytu-5bc3-3c6a-9933-efe63d58d1640;;1;859998176;1621;23843;3
00263ytu-5bc3-3c6a-9933-efe63d58d1641;;1;859998180;1622;23844;2
00263ytu-5bc3-3c6a-9933-efe63d58d1642;;1;859998184;1623;23845;9
00263ytu-5bc3-3c6a-9933-efe63d58d1643;;1;859998188;1624;23846;9
00263ytu-5bc3-3c6a-9933-efe63d58d1644;;1;859998192;1625;23847;1
00263ytu-5bc3-3c6a-9933-efe63d58d1645;;1;859998196;1626;23848;8
00263ytu-5bc3-3c6a-9933-efe63d58d1646;;1;859998200;1627;23849;5
00263ytu-5bc3-3c6a-9933-efe63d58d1647;;1;859998204;1628;23850;9
00263ytu-5bc3-3c6a-9933-efe63d58d1648;;1;859998208;1629;23851;1
00263ytu-5bc3-3c6a-9933-efe63d58d1649;;1;859998212;1630;23852;3
00263ytu-5bc3-3c6a-9933-efe63d58d1650;;1;859998216;1631;23853;5
00263ytu-5bc3-3c6a-9933-efe63d58d1651;;1;859998220;1632;23854;8
00263ytu-5bc3-3c6a-9933-efe63d58d1652;;1;859998224;1633;23855;4
00263ytu-5bc3-3c6a-9933-efe63d58d1653;;1;859998228;1634;23856;3
00263ytu-5bc3-3c6a-9933-efe63d58d1654;;1;859998232;1635;23857;7
00263ytu-5bc3-3c6a-9933-efe63d58d1655;;1;859998236;1636;23858;5
00263ytu-5bc3-3c6a-9933-efe63d58d1656;;1;859998240;1637;23859;5
00263ytu-5bc3-3c6a-9933-efe63d58d1657;;1;859998244;1638;23860;1
00263ytu-5bc3-3c6a-9933-efe63d58d1658;;1;859998248;1639;23861;5
00263ytu-5bc3-3c6a-9933-efe63d58d1659;;1;859998252;1640;23862;9
00263ytu-5bc3-3c6a-9933-efe63d58d1660;;1;859998256;1641;23863;9
00263ytu-5bc3-3c6a-9933-efe63d58d1661;;1;859998260;1642;23864;9
00263ytu-5bc3-3c6a-9933-efe63d58d1662;;1;859998264;1643;23865;9
00263ytu-5bc3-3c6a-9933-efe63d58d1663;;1;859998268;1644;23866;0
00263ytu-5bc3-3c6a-9933-efe63d58d1664;;1;859998272;1645;23867;7
00263ytu-5bc3-3c6a-9933-efe63d58d1665;;1;859998276;1646;23868;3
00263ytu-5bc3-3c6a-9933-efe63d58d1666;;1;859998280;1647;23869;2
00263ytu-5bc3-3c6a-9933-efe63d58d1667;;1;859998284;1648;23870;1
00263ytu-5bc3-3c6a-9933-efe63d58d1668;;1;859998288;1649;23871;2
00263ytu-5bc3-3c6a-9933-efe63d58d1669;;1;859998292;1650;23872;3
00263ytu-5bc3-3c6a-9933-efe63d58d1670;;1;859998296;1651;23873;7
00263ytu-5bc3-3c6a-9933-efe63d58d1671;;1;859998300;1652;23874;3
00263ytu-5bc3-3c6a-9933-efe63d58d1672;;1;859998304;1653;23875;6
00263ytu-5bc3-3c6a-9933-efe63d58d1673;;1;859998308;1654;23876;8
00263ytu-5bc3-3c6a-9933-efe63d58d1674;;1;859998312;1655;23877;7
00263ytu-5bc3-3c6a-9933-efe63d58d1675;;1;859998316;1656;23878;1
00263ytu-5bc3-3c6a-9933-efe63d58d1676;;1;859998320;1657;23879;4
00263ytu-5bc3-3c6a-9933-efe63d58d1677;;1;859998324;1658;23880;2
00263ytu-5bc3-3c6a-9933-efe63d58d1678;;1;859998328;1659;23881;9
00263ytu-5bc3-3c6a-9933-efe63d58d1679;;1;859998332;1660;23882;6
00263ytu-5bc3-3c6a-9933-efe63d58d1680;;1;859998336;1661;23883;1
00263ytu-5bc3-3c6a-9933-efe63d58d1681;;1;859998340;1662;23884;5
00263ytu-5bc3-3c6a-9933-efe63d58d1682;;1;859998344;1663;23885;5
00263ytu-5bc3-3c6a-9933-efe63d58d1683;;1;859998348;1664;23886;4
00263ytu-5bc3-3c6a-9933-efe63d58d1684;;1;859998352;1665;23887;0
00263ytu-5bc3-3c6a-9933-efe63d58d1685;;1;859998356;1666;23888;7
00263ytu-5bc3-3c6a-9933-efe63d58d1686;;1;859998360;1667;23889;5
00263ytu-5bc3-3c6a-9933-efe63d58d1687;;1;859998364;1668;23890;3
00263ytu-5bc3-3c6a-9933-efe63d58d1688;;1;859998368;1669;23891;7
00263ytu-5bc3-3c6a-9933-efe63d58d1689;;1;859998372;1670;23892;3
00263ytu-5bc3-3c6a-9933-efe63d58d1690;;1;859998376;1671;23893;1
00263ytu-5bc3-3c6a-9933-efe63d58d1691;;1;859998380;1672;23894;5
00263ytu-5bc3-3c6a-9933-efe63d58d1692;;1;859998384;1673;23895;1
00263ytu-5bc3-3c6a-9933-efe63d58d1693;;1;859998388;1674;23896;2
00263ytu-5bc3-3c6a-9933-efe63d58d1694;;1;859998392;1675;23897;6
00263ytu-5bc3-3c6a-9933-efe63d58d1695;;1;859998396;1676;23898;0
00263ytu-5bc3-3c6a-9933-efe63d58d1696;;1;859998400;1677;23899;0
00263ytu-5bc3-3c6a-9933-efe63d58d1697;;1;859998404;1678;23900;3
00263ytu-5bc3-3c6a-9933-efe63d58d1698;;1;859998408;1679;23901;8
00263ytu-5bc3-3c6a-9933-efe63d58d1699;;1;859998412;1680;23902;7
00263ytu-5bc3-3c6a-9933-efe63d58d1700;;1;859998416;1681;23903;2
00263ytu-5bc3-3c6a-9933-efe63d58d1701;;1;859998420;1682;23904;4
00263ytu-5bc3-3c6a-9933-efe63d58d1702;;1;859998424;1683;23905;2
00263ytu-5bc3-3c6a-9933-efe63d58d1703;;1;859998428;1684;23906;2
00263ytu-5bc3-3c6a-9933-efe63d58d1704;;1;859998432;1685;23907;2
00263ytu-5bc3-3c6a-9933-efe63d58d1705;;1;859998436;1686;23908;7
00263ytu-5bc3-3c6a-9933-efe63d58d1706;;1;859998440;1687;23909;0
00263ytu-5bc3-3c6a-9933-efe63d58d1707;;1;859998444;1688;23910;4
00263ytu-5bc3-3c6a-9933-efe63d58d1708;;1;859998448;1689;23911;2
00263ytu-5bc3-3c6a-9933-efe63d58d1709;;1;859998452;1690;23912;3
00263ytu-5bc3-3c6a-9933-efe63d58d1710;;1;859998456;1691;23913;5
00263ytu-5bc3-3c6a-9933-efe63d58d1711;;1;859998460;1692;23914;8
00263ytu-5bc3-3c6a-9933-efe63d58d1712;;1;859998464;1693;23915;5
00263ytu-5bc3-3c6a-9933-efe63d58d1713;;1;859998468;1694;23916;3
00263ytu-5bc3-3c6a-9933-efe63d58d1714;;1;859998472;1695;23917;6
00263ytu-5bc3-3c6a-9933-efe63d58d1715;;1;859998476;1696;23918;5
00263ytu-5bc3-3c6a-9933-efe63d58d1716;;1;859998480;1697;23919;0
00263ytu-5bc3-3c6a-9933-efe63d58d1717;;1;859998484;1698;23920;7
00263ytu-5bc3-3c6a-9933-efe63d58d1718;;1;859998488;1699;23921;3
00263ytu-5bc3-3c6a-9933-efe63d58d1719;;1;859998492;1700;23922;9
00263ytu-5bc3-3c6a-9933-efe63d58d1720;;1;859998496;1701;23923;8
00263ytu-5bc3-3c6a-9933-efe63d58d1721;;1;859998500;1702;23924;7
00263ytu-5bc3-3c6a-9933-efe63d58d1722;;1;859998504;1703;23925;9
00263ytu-5bc3-3c6a-9933-efe63d58d1723;;1;859998508;1704;23926;4
00263ytu-5bc3-3c6a-9933-efe63d58d1724;;1;859998512;1705;23927;1
00263ytu-5bc3-3c6a-9933-efe63d58d1725;;1;859998516;1706;23928;1
00263ytu-5bc3-3c6a-9933-efe63d58d1726;;1;859998520;1707;23929;2
00263ytu-5bc3-3c6a-9933-efe63d58d1727;;1;859998524;1708;23930;0
00263ytu-5bc3-3c6a-9933-efe63d58d1728;;1;859998528;1709;23931;0
00263ytu-5bc3-3c6a-9933-efe63d58d1729;;1;859998532;1710;23932;9
00263ytu-5bc3-3c6a-9933-efe63d58d1730;;1;859998536;1711;23933;8
00263ytu-5bc3-3c6a-9933-efe63d58d1731;;1;859998540;1712;23934;0
00263ytu-5bc3-3c6a-9933-efe63d58d1732;;1;859998544;1713;23935;8
00263ytu-5bc3-3c6a-9933-efe63d58d1733;;1;859998548;1714;23936;2
00263ytu-5bc3-3c6a-9933-efe63d58d1734;;1;859998552;1715;23937;4
00263ytu-5bc3-3c6a-9933-efe63d58d1735;;1;859998556;1716;23938;0
00263ytu-5bc3-3c6a-9933-efe63d58d1736;;1;859998560;1717;23939;5
00263ytu-5bc3-3c6a-9933-efe63d58d1737;;1;859998564;1718;23940;9
00263ytu-5bc3-3c6a-9933-efe63d58d1738;;1;859998568;1719;23941;8
00263ytu-5bc3-3c6a-9933-efe63d58d1739;;1;859998572;1720;23942;6
00263ytu-5bc3-3c6a-9933-efe63d58d1740;;1;859998576;1721;23943;8
00263ytu-5bc3-3c6a-9933-efe63d58d1741;;1;859998580;1722;23944;7
00263ytu-5bc3-3c6a-9933-efe63d58d1742;;1;859998584;1723;23945;7
00263ytu-5bc3-3c6a-9933-efe63d58d1743;;1;859998588;1724;23946;5
00263ytu-5bc3-3c6a-9933-efe63d58d1744;;1;859998592;1725;23947;7
00263ytu-5bc3-3c6a-9933-efe63d58d1745;;1;859998596;1726;23948;2
00263ytu-5bc3-3c6a-9933-efe63d58d1746;;1;859998600;1727;23949;9
00263ytu-5bc3-3c6a-9933-efe63d58d1747;;1;859998604;1728;23950;1
00263ytu-5bc3-3c6a-9933-efe63d58d1748;;1;859998608;1729;23951;8
00263ytu-5bc3-3c6a-9933-efe63d58d1749;;1;859998612;1730;23952;6
00263ytu-5bc3-3c6a-9933-efe63d58d1750;;1;859998616;1731;23953;4
00263ytu-5bc3-3c6a-9933-efe63d58d1751;;1;859998620;1732;23954;7
00263ytu-5bc3-3c6a-9933-efe63d58d1752;;1;859998624;1733;23955;1
00263ytu-5bc3-3c6a-9933-efe63d58d1753;;1;859998628;1734;23956;3
00263ytu-5bc3-3c6a-9933-efe63d58d1754;;1;859998632;1735;23957;6
00263ytu-5bc3-3c6a-9933-efe63d58d1755;;1;859998636;1736;23958;3
00263ytu-5bc3-3c6a-9933-efe63d58d1756;;1;859998640;1737;23959;6
00263ytu-5bc3-3c6a-9933-efe63d58d1757;;1;859998644;1738;23960;4
00263ytu-5bc3-3c6a-9933-efe63d58d1758;;1;859998648;1739;23961;6
00263ytu-5bc3-3c6a-9933-efe63d58d1759;;1;859998652;1740;23962;3
00263ytu-5bc3-3c6a-9933-efe63d58d1760;;1;859998656;1741;23963;0
